Frequency_Hz,Open,High,Low,Close
0.0,9.830604414767322,9.830604414767322,0.1161883348421483,0.1161883348421483
0.25,0.5087270591121196,0.5087270591121196,0.5087270591121196,0.5087270591121196
0.5,0.4181959307865853,0.4181959307865853,0.4134689612750974,0.4134689612750974
0.75,0.5020122518958254,0.5020122518958254,0.5020122518958254,0.5020122518958254
1.0,0.5332805921126255,0.5332805921126255,0.3362247693437247,0.3362247693437247
1.25,0.3078385727734988,0.3078385727734988,0.3078385727734988,0.3078385727734988
1.5,0.1941219274062355,0.1947664935549305,0.1941219274062355,0.1947664935549305
1.75,0.3276323564914258,0.3276323564914258,0.3276323564914258,0.3276323564914258
2.0,0.3161686646317794,0.4753385277073985,0.3161686646317794,0.4753385277073985
2.25,0.6193513176396562,0.6193513176396562,0.6193513176396562,0.6193513176396562
2.5,0.5800334447838152,0.5800334447838152,0.1394185697184093,0.1394185697184093
2.75,0.4974223900919624,0.4974223900919624,0.4974223900919624,0.4974223900919624
3.0,0.4350105986012875,0.4350105986012875,0.135040369823722,0.135040369823722
3.25,0.1397076580650085,0.1397076580650085,0.1397076580650085,0.1397076580650085
3.5,0.2249299054523026,0.2249299054523026,0.0250238393906828,0.0250238393906828
3.75,0.3753434296801309,0.3753434296801309,0.3753434296801309,0.3753434296801309
4.0,0.2020408511242839,0.2020408511242839,0.1920991772160128,0.1920991772160128
4.25,0.0819409950045597,0.0819409950045597,0.0819409950045597,0.0819409950045597
4.5,0.2766820546720961,0.2766820546720961,0.2766820546720961,0.2766820546720961
4.75,0.4113437507228059,0.4113437507228059,0.2462796997676078,0.2462796997676078
5.0,0.4140967171945706,0.4140967171945706,0.4140967171945706,0.4140967171945706
5.25,0.4170539730819568,0.4170539730819568,0.2584161561666784,0.2584161561666784
5.5,0.2677475026066254,0.2677475026066254,0.2677475026066254,0.2677475026066254
5.75,0.4069177221368927,0.4069177221368927,0.0855679437415721,0.0855679437415721
6.0,0.2053240573626897,0.2053240573626897,0.2053240573626897,0.2053240573626897
6.25,0.3204434942829678,0.4164100669999278,0.3204434942829678,0.4164100669999278
6.5,0.5500368293223499,0.5500368293223499,0.5500368293223499,0.5500368293223499
6.75,0.5902299238426427,0.5902299238426427,0.3652301400394957,0.3652301400394957
7.0,0.2687428919372983,0.2687428919372983,0.2687428919372983,0.2687428919372983
7.25,0.2247411356126473,0.2500417096948036,0.2247411356126473,0.2500417096948036
7.5,0.5383398997286261,0.5383398997286261,0.5383398997286261,0.5383398997286261
7.75,0.2319466935417312,0.2319466935417312,0.0871071222018602,0.0871071222018602
8.0,0.3263576386299099,0.3263576386299099,0.3263576386299099,0.3263576386299099
8.25,0.7831216513754415,0.7831216513754415,0.4479945117616745,0.4479945117616745
8.5,0.5671212031460081,0.5671212031460081,0.5671212031460081,0.5671212031460081
8.75,0.0944798393155855,0.1586326599331283,0.0944798393155855,0.1586326599331283
9.0,0.3743792393399028,0.3743792393399028,0.3743792393399028,0.3743792393399028
9.25,0.2432850042403885,0.2432850042403885,0.2432850042403885,0.2432850042403885
9.5,0.7028879815074014,0.7028879815074014,0.2344369581835418,0.2344369581835418
9.75,0.1363714877058097,0.1363714877058097,0.1363714877058097,0.1363714877058097
10.0,0.2061353315517067,0.3706445765926741,0.2061353315517067,0.3706445765926741
10.25,0.6406164697782528,0.6406164697782528,0.6406164697782528,0.6406164697782528
10.5,0.839073832204892,1.686477868713736,0.839073832204892,1.686477868713736
10.75,2.328832326260621,2.328832326260621,2.328832326260621,2.328832326260621
11.0,0.8306621983651977,0.8306621983651977,0.4813419718260113,0.4813419718260113
11.25,0.2850992437869426,0.2850992437869426,0.2850992437869426,0.2850992437869426
11.5,0.2716356705191644,0.4315039680401561,0.2716356705191644,0.4315039680401561
11.75,0.4243454668603681,0.4243454668603681,0.4243454668603681,0.4243454668603681
12.0,0.1370879308064034,0.3343573328703137,0.1370879308064034,0.3343573328703137
12.25,0.3805222706554297,0.3805222706554297,0.3805222706554297,0.3805222706554297
12.5,0.3249929649545143,0.3249929649545143,0.1958439278367893,0.1958439278367893
12.75,0.1161886621151553,0.1161886621151553,0.1161886621151553,0.1161886621151553
13.0,0.3879059564532182,0.3879059564532182,0.2328039370303129,0.2328039370303129
13.25,0.3458109315406645,0.3458109315406645,0.3458109315406645,0.3458109315406645
13.5,0.3153659535503718,0.3153659535503718,0.3153659535503718,0.3153659535503718
13.75,0.2749212030239776,0.5077373627032215,0.2749212030239776,0.5077373627032215
14.0,0.2088496358183828,0.2088496358183828,0.2088496358183828,0.2088496358183828
14.25,0.3166857351827293,0.4495046825341989,0.3166857351827293,0.4495046825341989
14.5,0.4147414058545937,0.4147414058545937,0.4147414058545937,0.4147414058545937
14.75,0.4489626495271632,0.522829221540677,0.4489626495271632,0.522829221540677
15.0,0.1475577102340014,0.1475577102340014,0.1475577102340014,0.1475577102340014
15.25,0.0991298265038855,0.3513981111419491,0.0991298265038855,0.3513981111419491
15.5,0.2412851425417283,0.2412851425417283,0.2412851425417283,0.2412851425417283
15.75,0.3511142730751384,0.5697093717391262,0.3511142730751384,0.5697093717391262
16.0,0.1451320007119653,0.1451320007119653,0.1451320007119653,0.1451320007119653
16.25,0.2590828428236101,0.2590828428236101,0.2539933359689177,0.2539933359689177
16.5,0.2893774576291768,0.2893774576291768,0.2893774576291768,0.2893774576291768
16.75,0.1217239009780685,0.2722817483227176,0.1217239009780685,0.2722817483227176
17.0,0.2132244172597022,0.2132244172597022,0.2132244172597022,0.2132244172597022
17.25,0.1110936035537472,0.14978973488214,0.1110936035537472,0.14978973488214
17.5,0.2856228128400712,0.2856228128400712,0.2856228128400712,0.2856228128400712
17.75,0.0226271051418649,0.3421058313692774,0.0226271051418649,0.3421058313692774
18.0,0.3525384943140278,0.3525384943140278,0.3525384943140278,0.3525384943140278
18.25,0.4596674971904294,0.4596674971904294,0.4596674971904294,0.4596674971904294
18.5,0.0758797204319861,0.2171944327974632,0.0758797204319861,0.2171944327974632
18.75,0.143469158101516,0.143469158101516,0.143469158101516,0.143469158101516
19.0,0.2189884959313388,0.2189884959313388,0.0284146639967643,0.0284146639967643
19.25,0.1927892613930316,0.1927892613930316,0.1927892613930316,0.1927892613930316
19.5,0.4638899400776455,0.4638899400776455,0.1785731335817282,0.1785731335817282
19.75,0.3257959006316518,0.3257959006316518,0.3257959006316518,0.3257959006316518
20.0,0.5462795738320794,0.5462795738320794,0.3070664939874311,0.3070664939874311
20.25,0.1593709744456241,0.1593709744456241,0.1593709744456241,0.1593709744456241
20.5,0.1230366545760108,0.24635109122694,0.1230366545760108,0.24635109122694
20.75,0.2272285307600054,0.2272285307600054,0.2272285307600054,0.2272285307600054
21.0,0.2031315236293432,0.2922304029568908,0.2031315236293432,0.2922304029568908
21.25,0.1991785066455865,0.1991785066455865,0.1991785066455865,0.1991785066455865
21.5,1.1278351574263898,1.1278351574263898,0.1471655594063929,0.1471655594063929
21.75,0.4988990880595371,0.4988990880595371,0.4988990880595371,0.4988990880595371
22.0,0.4940051106065525,0.4940051106065525,0.1776500378630472,0.1776500378630472
22.25,0.3018773137302165,0.3018773137302165,0.3018773137302165,0.3018773137302165
22.5,0.3583660199008724,0.3583660199008724,0.3583660199008724,0.3583660199008724
22.75,0.3433905731301567,0.3433905731301567,0.2182402594038005,0.2182402594038005
23.0,0.1120585686473443,0.1120585686473443,0.1120585686473443,0.1120585686473443
23.25,0.2844310581858217,0.2844310581858217,0.1778612512011791,0.1778612512011791
23.5,0.4548429885697281,0.4548429885697281,0.4548429885697281,0.4548429885697281
23.75,0.2143675454967783,0.4236532972713843,0.2143675454967783,0.4236532972713843
24.0,0.4522811878505968,0.4522811878505968,0.4522811878505968,0.4522811878505968
24.25,0.4634030300296109,0.4634030300296109,0.2296568599744747,0.2296568599744747
24.5,0.109515358711974,0.109515358711974,0.109515358711974,0.109515358711974
24.75,0.3017472880283006,0.4835938575454036,0.3017472880283006,0.4835938575454036
25.0,0.1425443157023356,0.1425443157023356,0.1425443157023356,0.1425443157023356
25.25,0.3238854654442817,0.3238854654442817,0.1264544115010265,0.1264544115010265
25.5,0.3946818698283607,0.3946818698283607,0.3946818698283607,0.3946818698283607
25.75,0.2362027314150854,0.2946180564071363,0.2362027314150854,0.2946180564071363
26.0,0.6106189311321756,0.6106189311321756,0.6106189311321756,0.6106189311321756
26.25,0.4635978449590509,0.5415502371917544,0.4635978449590509,0.5415502371917544
26.5,0.0386443680323763,0.0386443680323763,0.0386443680323763,0.0386443680323763
26.75,0.4388270014363635,0.4388270014363635,0.2161492075875698,0.2161492075875698
27.0,0.3293331153716457,0.3293331153716457,0.3293331153716457,0.3293331153716457
27.25,0.3708747569928107,0.3708747569928107,0.3708747569928107,0.3708747569928107
27.5,0.2658741744199754,0.38168513395382,0.2658741744199754,0.38168513395382
27.75,0.3138758386526366,0.3138758386526366,0.3138758386526366,0.3138758386526366
28.0,0.1698462677797268,0.3863918275483238,0.1698462677797268,0.3863918275483238
28.25,0.2722293347672492,0.2722293347672492,0.2722293347672492,0.2722293347672492
28.5,0.3310024461594523,0.3310024461594523,0.061955633715291,0.061955633715291
28.75,0.1910008133356392,0.1910008133356392,0.1910008133356392,0.1910008133356392
29.0,0.4709275527037323,0.4709275527037323,0.3888219212947812,0.3888219212947812
29.25,0.8040556570017146,0.8040556570017146,0.8040556570017146,0.8040556570017146
29.5,0.464562682171972,0.464562682171972,0.4166335640787894,0.4166335640787894
29.75,0.3612378045278534,0.3612378045278534,0.3612378045278534,0.3612378045278534
30.0,0.2526193790618455,0.2526193790618455,0.191103864311204,0.191103864311204
30.25,0.4740271305798887,0.4740271305798887,0.4740271305798887,0.4740271305798887
30.5,0.0187604344382502,0.1821932831601041,0.0187604344382502,0.1821932831601041
30.75,0.4208867321619837,0.4208867321619837,0.4208867321619837,0.4208867321619837
31.0,0.2864021599203852,0.532328659085744,0.2864021599203852,0.532328659085744
31.25,0.4224521279073652,0.4224521279073652,0.4224521279073652,0.4224521279073652
31.5,0.5242030564802518,0.5242030564802518,0.5242030564802518,0.5242030564802518
31.75,0.1039981603395757,0.5394427550195379,0.1039981603395757,0.5394427550195379
32.0,0.418818621904058,0.418818621904058,0.418818621904058,0.418818621904058
32.25,0.7191433622698945,2.487384676290492,0.7191433622698945,2.487384676290492
32.5,0.4858042786290956,0.4858042786290956,0.4858042786290956,0.4858042786290956
32.75,0.4419928443969029,0.4419928443969029,0.2137742953220497,0.2137742953220497
33.0,0.3272172726565685,0.3272172726565685,0.3272172726565685,0.3272172726565685
33.25,0.2392839103118508,0.4033066256434613,0.2392839103118508,0.4033066256434613
