Frequency_Hz,Open,High,Low,Close
0.0,3.136283502642336,3.136283502642336,0.0725633032521746,0.0725633032521746
0.25,0.1288668717828504,0.1288668717828504,0.1288668717828504,0.1288668717828504
0.5,0.111526670239519,0.1552133177070243,0.111526670239519,0.1552133177070243
0.75,0.2587215271265602,0.2587215271265602,0.2587215271265602,0.2587215271265602
1.0,0.1743837634390674,0.3313825198513644,0.1743837634390674,0.3313825198513644
1.25,0.109318207564267,0.109318207564267,0.109318207564267,0.109318207564267
1.5,0.123590428109446,0.2548709953454117,0.123590428109446,0.2548709953454117
1.75,0.1680540628025767,0.1680540628025767,0.1680540628025767,0.1680540628025767
2.0,0.169652407046146,0.169652407046146,0.111728457000043,0.111728457000043
2.25,0.1279924120115646,0.1279924120115646,0.1279924120115646,0.1279924120115646
2.5,0.2642481065167748,0.2642481065167748,0.1558970871400003,0.1558970871400003
2.75,0.4794819567265963,0.4794819567265963,0.4794819567265963,0.4794819567265963
3.0,0.1427336663353952,0.1427336663353952,0.1189025750326193,0.1189025750326193
3.25,0.1789351517379012,0.1789351517379012,0.1789351517379012,0.1789351517379012
3.5,0.1494183641488171,0.1976541235654522,0.1494183641488171,0.1976541235654522
3.75,0.1214398543351739,0.1214398543351739,0.1214398543351739,0.1214398543351739
4.0,0.1695978155559702,0.1695978155559702,0.1695978155559702,0.1695978155559702
4.25,0.2776399665063604,0.2776399665063604,0.1059264347533573,0.1059264347533573
4.5,0.2557983232028953,0.2557983232028953,0.2557983232028953,0.2557983232028953
4.75,0.0746854500858235,0.0875969191638469,0.0746854500858235,0.0875969191638469
5.0,0.1830942154359198,0.1830942154359198,0.1830942154359198,0.1830942154359198
5.25,0.2855562099316578,0.2855562099316578,0.1429524323537138,0.1429524323537138
5.5,0.1259064981971381,0.1259064981971381,0.1259064981971381,0.1259064981971381
5.75,0.2819141443604996,0.2819141443604996,0.1306798644844241,0.1306798644844241
6.0,0.090353058878214,0.090353058878214,0.090353058878214,0.090353058878214
6.25,0.0621857868103758,0.1052683431427425,0.0621857868103758,0.1052683431427425
6.5,0.0893443320850989,0.0893443320850989,0.0893443320850989,0.0893443320850989
6.75,0.0953320749208617,0.1484824418251274,0.0953320749208617,0.1484824418251274
7.0,0.1388909048629742,0.1388909048629742,0.1388909048629742,0.1388909048629742
7.25,0.0641870770594414,0.1181780531584915,0.0641870770594414,0.1181780531584915
7.5,0.0925721053969083,0.0925721053969083,0.0925721053969083,0.0925721053969083
7.75,0.1477732855801264,0.1477732855801264,0.0960458574672966,0.0960458574672966
8.0,0.1638799760130757,0.1638799760130757,0.1638799760130757,0.1638799760130757
8.25,0.1434769642276438,0.1434769642276438,0.1434769642276438,0.1434769642276438
8.5,0.0955743300150459,0.1191556900966787,0.0955743300150459,0.1191556900966787
8.75,0.1883048182728642,0.1883048182728642,0.1883048182728642,0.1883048182728642
9.0,0.1564181037107541,0.1564181037107541,0.0859461026465294,0.0859461026465294
9.25,0.1366615706560324,0.1366615706560324,0.1366615706560324,0.1366615706560324
9.5,0.4149172736165111,0.4149172736165111,0.082657449590367,0.082657449590367
9.75,0.1500901930238516,0.1500901930238516,0.1500901930238516,0.1500901930238516
10.0,0.2966557097514438,0.2966557097514438,0.2883550761407194,0.2883550761407194
10.25,0.3073881980922457,0.3073881980922457,0.3073881980922457,0.3073881980922457
10.5,0.3103748781806847,0.3103748781806847,0.2026175608890398,0.2026175608890398
10.75,0.1078112266108769,0.1078112266108769,0.1078112266108769,0.1078112266108769
11.0,0.0763073641294847,0.2080042215944206,0.0763073641294847,0.2080042215944206
11.25,0.0217080922937246,0.0217080922937246,0.0217080922937246,0.0217080922937246
11.5,0.3801503008757192,0.3801503008757192,0.2084392770832445,0.2084392770832445
11.75,0.2331112259588155,0.2331112259588155,0.2331112259588155,0.2331112259588155
12.0,0.1752353494150043,0.1752353494150043,0.1752353494150043,0.1752353494150043
12.25,0.1739192204590687,0.3463205585335253,0.1739192204590687,0.3463205585335253
12.5,0.3088635155128703,0.3088635155128703,0.3088635155128703,0.3088635155128703
12.75,0.3673790145805856,0.3673790145805856,0.3622092511528456,0.3622092511528456
13.0,0.1039356644615992,0.1039356644615992,0.1039356644615992,0.1039356644615992
13.25,0.2386959408435525,0.3045710409784262,0.2386959408435525,0.3045710409784262
13.5,0.1125395848544909,0.1125395848544909,0.1125395848544909,0.1125395848544909
13.75,0.0811302484857282,0.2234890360233722,0.0811302484857282,0.2234890360233722
14.0,0.2389556326574065,0.2389556326574065,0.2389556326574065,0.2389556326574065
14.25,0.1429662747401401,0.233785181196373,0.1429662747401401,0.233785181196373
14.5,0.2550005425276153,0.2550005425276153,0.2550005425276153,0.2550005425276153
14.75,0.1399557776012922,0.1578234500354048,0.1399557776012922,0.1578234500354048
15.0,0.1410626030264048,0.1410626030264048,0.1410626030264048,0.1410626030264048
15.25,0.1767699857728551,0.1767699857728551,0.0839260250465977,0.0839260250465977
15.5,0.2403081273807742,0.2403081273807742,0.2403081273807742,0.2403081273807742
15.75,0.1197170468763302,0.1197170468763302,0.021999186857352,0.021999186857352
16.0,0.3162936618146663,0.3162936618146663,0.3162936618146663,0.3162936618146663
16.25,0.1389596818566395,0.1389596818566395,0.1389596818566395,0.1389596818566395
16.5,0.2186506547189278,0.2186506547189278,0.010103984883845,0.010103984883845
16.75,0.0934929892713983,0.0934929892713983,0.0934929892713983,0.0934929892713983
17.0,0.0259824567528971,0.1300787024743332,0.0259824567528971,0.1300787024743332
17.25,0.0299935480950855,0.0299935480950855,0.0299935480950855,0.0299935480950855
17.5,0.0477290961754164,0.1400531586817688,0.0477290961754164,0.1400531586817688
17.75,0.2110286852578413,0.2110286852578413,0.2110286852578413,0.2110286852578413
18.0,0.3329623210348773,0.3329623210348773,0.1760551028626801,0.1760551028626801
18.25,0.3304110532255394,0.3304110532255394,0.3304110532255394,0.3304110532255394
18.5,0.1303864572716571,0.1303864572716571,0.037016264105327,0.037016264105327
18.75,0.0637977296700856,0.0637977296700856,0.0637977296700856,0.0637977296700856
19.0,0.2740702590905436,0.2740702590905436,0.0674705660623731,0.0674705660623731
19.25,0.5006799352710669,0.5006799352710669,0.5006799352710669,0.5006799352710669
19.5,0.1389253940406543,0.2251479562519997,0.1389253940406543,0.2251479562519997
19.75,0.1535551290243632,0.1535551290243632,0.1535551290243632,0.1535551290243632
20.0,0.2163312848661213,0.2163312848661213,0.2163312848661213,0.2163312848661213
20.25,0.1919946197068746,0.1919946197068746,0.1499536091730985,0.1499536091730985
20.5,0.094576385680415,0.094576385680415,0.094576385680415,0.094576385680415
20.75,0.5316399696031953,0.5316399696031953,0.1085121740845228,0.1085121740845228
21.0,0.2939849872613805,0.2939849872613805,0.2939849872613805,0.2939849872613805
21.25,0.0054327517378883,0.1277090919650967,0.0054327517378883,0.1277090919650967
21.5,0.1536936866539476,0.1536936866539476,0.1536936866539476,0.1536936866539476
21.75,0.0469068209911497,0.3076936007541806,0.0469068209911497,0.3076936007541806
22.0,0.1226528362613378,0.1226528362613378,0.1226528362613378,0.1226528362613378
22.25,0.1751635616412797,0.2631417311304058,0.1751635616412797,0.2631417311304058
22.5,0.149615780385911,0.149615780385911,0.149615780385911,0.149615780385911
22.75,0.1654130510689364,0.2332411158533725,0.1654130510689364,0.2332411158533725
23.0,0.0690242712318529,0.0690242712318529,0.0690242712318529,0.0690242712318529
23.25,0.0668995151580709,0.1461498413105068,0.0668995151580709,0.1461498413105068
23.5,0.2345548346541678,0.2345548346541678,0.2345548346541678,0.2345548346541678
23.75,0.2403934606330204,0.2403934606330204,0.2310924501281747,0.2310924501281747
24.0,0.1602855192845229,0.1602855192845229,0.1602855192845229,0.1602855192845229
24.25,0.0125966523925889,0.0125966523925889,0.0125966523925889,0.0125966523925889
24.5,0.29561097931293,0.3017328592278252,0.29561097931293,0.3017328592278252
24.75,0.2241951750524813,0.2241951750524813,0.2241951750524813,0.2241951750524813
25.0,0.2044503646623158,0.222039449212519,0.2044503646623158,0.222039449212519
25.25,0.1770553200895779,0.1770553200895779,0.1770553200895779,0.1770553200895779
25.5,0.2662807583175559,0.2662807583175559,0.2375486525938161,0.2375486525938161
25.75,0.2631427314400912,0.2631427314400912,0.2631427314400912,0.2631427314400912
