Frequency_Hz,Open,High,Low,Close
0.0,11.306809444845245,11.306809444845245,0.5339710994803138,0.5339710994803138
0.25,0.4243997969453772,0.4243997969453772,0.4243997969453772,0.4243997969453772
0.5,0.3869127646758097,0.4415880104455716,0.3869127646758097,0.4415880104455716
0.75,0.1075116419017753,0.1075116419017753,0.1075116419017753,0.1075116419017753
1.0,0.3502454649017067,0.5006234417558677,0.3502454649017067,0.5006234417558677
1.25,0.274926917537279,0.274926917537279,0.274926917537279,0.274926917537279
1.5,0.2346584531776546,0.2346584531776546,0.2089560134533262,0.2089560134533262
1.75,0.1200122129427884,0.1200122129427884,0.1200122129427884,0.1200122129427884
2.0,0.2518374184090604,0.2518374184090604,0.2160642623264717,0.2160642623264717
2.25,0.3032462362515947,0.3032462362515947,0.3032462362515947,0.3032462362515947
2.5,0.4332540414678838,0.4332540414678838,0.2907596266093672,0.2907596266093672
2.75,0.0548185983983123,0.0548185983983123,0.0548185983983123,0.0548185983983123
3.0,0.1424016442752766,0.1426281001743986,0.1424016442752766,0.1426281001743986
3.25,0.0913293163036699,0.0913293163036699,0.0913293163036699,0.0913293163036699
3.5,0.0345094416362558,0.2708926406738453,0.0345094416362558,0.2708926406738453
3.75,0.1182008563600982,0.1182008563600982,0.1182008563600982,0.1182008563600982
4.0,0.1845004606007205,0.1845004606007205,0.1145090770412594,0.1145090770412594
4.25,0.3297071684043255,0.3297071684043255,0.3297071684043255,0.3297071684043255
4.5,0.0582528633903087,0.0582528633903087,0.0582528633903087,0.0582528633903087
4.75,0.2236197482533546,0.7556185612355705,0.2236197482533546,0.7556185612355705
5.0,0.3897329710085468,0.3897329710085468,0.3897329710085468,0.3897329710085468
5.25,0.0500601027773487,0.1410743812472274,0.0500601027773487,0.1410743812472274
5.5,0.3920752567272365,0.3920752567272365,0.3920752567272365,0.3920752567272365
5.75,0.3339415594203796,0.6456154726453062,0.3339415594203796,0.6456154726453062
6.0,0.4300654984695289,0.4300654984695289,0.4300654984695289,0.4300654984695289
6.25,0.06618742018708,0.4515928527281637,0.06618742018708,0.4515928527281637
6.5,0.1711974166087869,0.1711974166087869,0.1711974166087869,0.1711974166087869
