Frequency_Hz,Open,High,Low,Close
0.0,6.979426253864451,6.979426253864451,0.0739209239753556,0.0739209239753556
0.25,0.6087169270724241,0.6087169270724241,0.6087169270724241,0.6087169270724241
0.5,0.6600387701828015,0.6600387701828015,0.4077096642645829,0.4077096642645829
0.75,0.5795549387737179,0.5795549387737179,0.5795549387737179,0.5795549387737179
1.0,0.1249985760391727,0.1249985760391727,0.1249985760391727,0.1249985760391727
1.25,0.4102775663067651,0.4102775663067651,0.4080347190726036,0.4080347190726036
1.5,0.5717713158650375,0.5717713158650375,0.5717713158650375,0.5717713158650375
1.75,0.4525757706527405,0.4525757706527405,0.4525757706527405,0.4525757706527405
2.0,0.1898202901677841,0.2613893780686142,0.1898202901677841,0.2613893780686142
2.25,0.4823091256476944,0.4823091256476944,0.4823091256476944,0.4823091256476944
2.5,0.3379228075650708,0.3379228075650708,0.3018218750012,0.3018218750012
2.75,0.4663983177848232,0.4663983177848232,0.4663983177848232,0.4663983177848232
3.0,0.2699083351813143,0.2699083351813143,0.2699083351813143,0.2699083351813143
3.25,0.4075271820261983,0.431829016278679,0.4075271820261983,0.431829016278679
3.5,0.0967975205011252,0.0967975205011252,0.0967975205011252,0.0967975205011252
3.75,0.3602404740192473,0.3602404740192473,0.3602404740192473,0.3602404740192473
4.0,0.2448697431836529,0.2448697431836529,0.1445227804645912,0.1445227804645912
4.25,0.1638670086195195,0.1638670086195195,0.1638670086195195,0.1638670086195195
4.5,0.4194324771989988,0.4194324771989988,0.1744918234680255,0.1744918234680255
4.75,0.4642129924187206,0.4642129924187206,0.4642129924187206,0.4642129924187206
5.0,0.8789989967082009,0.8789989967082009,0.8789989967082009,0.8789989967082009
5.25,0.4824630533523336,0.532767290493869,0.4824630533523336,0.532767290493869
5.5,0.5971676794610165,0.5971676794610165,0.5971676794610165,0.5971676794610165
5.75,0.3159979360174086,0.3159979360174086,0.3159979360174086,0.3159979360174086
6.0,0.2526803121928355,0.4109462635494357,0.2526803121928355,0.4109462635494357
6.25,0.2535106948949874,0.2535106948949874,0.2535106948949874,0.2535106948949874
6.5,0.167415029717183,0.3437670017287311,0.167415029717183,0.3437670017287311
6.75,0.3696579044245067,0.3696579044245067,0.3696579044245067,0.3696579044245067
7.0,0.3751225461973798,0.3751225461973798,0.3751225461973798,0.3751225461973798
7.25,0.5182476623120758,0.5182476623120758,0.4819769875104728,0.4819769875104728
7.5,0.1957501916141036,0.1957501916141036,0.1957501916141036,0.1957501916141036
7.75,0.3588854457975885,0.3588854457975885,0.3588854457975885,0.3588854457975885
8.0,0.1764192059422185,0.1764192059422185,0.1712932432092287,0.1712932432092287
8.25,0.4765008621220935,0.4765008621220935,0.4765008621220935,0.4765008621220935
8.5,0.1408710775387238,0.6521090540311694,0.1408710775387238,0.6521090540311694
8.75,0.5605311174334751,0.5605311174334751,0.5605311174334751,0.5605311174334751
9.0,0.2217605751496298,0.2217605751496298,0.2217605751496298,0.2217605751496298
9.25,0.1776936939029783,0.1861779036571544,0.1776936939029783,0.1861779036571544
9.5,0.6600096180790972,0.6600096180790972,0.6600096180790972,0.6600096180790972
9.75,0.3688023065616752,0.3688023065616752,0.3688023065616752,0.3688023065616752
10.0,0.5830730177688285,0.5830730177688285,0.3507826673443425,0.3507826673443425
10.25,0.6110988590970783,0.6110988590970783,0.6110988590970783,0.6110988590970783
10.5,1.834191252889093,1.834191252889093,1.834191252889093,1.834191252889093
10.75,0.1678906082683982,0.5747829691287726,0.1678906082683982,0.5747829691287726
11.0,0.1851197294601154,0.1851197294601154,0.1851197294601154,0.1851197294601154
11.25,0.220169506627998,0.220169506627998,0.1616036176222839,0.1616036176222839
11.5,0.311847627142718,0.311847627142718,0.311847627142718,0.311847627142718
11.75,0.3494820119924279,0.3494820119924279,0.3494820119924279,0.3494820119924279
12.0,0.3074702547906709,0.3074702547906709,0.2998362263179132,0.2998362263179132
12.25,0.2230070761135789,0.2230070761135789,0.2230070761135789,0.2230070761135789
12.5,0.055121090815202,0.055121090815202,0.055121090815202,0.055121090815202
12.75,0.2094132474324638,0.2999132937788168,0.2094132474324638,0.2999132937788168
13.0,0.5008071615843571,0.5008071615843571,0.5008071615843571,0.5008071615843571
13.25,0.7064745786997315,0.7064745786997315,0.2600542328119863,0.2600542328119863
13.5,0.3499839111185432,0.3499839111185432,0.3499839111185432,0.3499839111185432
13.75,0.3695479482241998,0.3695479482241998,0.3695479482241998,0.3695479482241998
14.0,0.6073058887783197,0.6073058887783197,0.4159724844975316,0.4159724844975316
14.25,0.2949620514499838,0.2949620514499838,0.2949620514499838,0.2949620514499838
14.5,0.7218136877930178,0.7218136877930178,0.7218136877930178,0.7218136877930178
14.75,0.3861784463764315,0.3861784463764315,0.1364560148845745,0.1364560148845745
15.0,0.2184304137324601,0.2184304137324601,0.2184304137324601,0.2184304137324601
15.25,0.2510880437337409,0.4427914595818774,0.2510880437337409,0.4427914595818774
15.5,0.6028083439968156,0.6028083439968156,0.6028083439968156,0.6028083439968156
15.75,0.3834921548099788,0.3834921548099788,0.3834921548099788,0.3834921548099788
16.0,0.3480552414439691,0.3480552414439691,0.3470626985968932,0.3470626985968932
16.25,0.3699588398585263,0.3699588398585263,0.3699588398585263,0.3699588398585263
16.5,0.5041861895231025,0.5041861895231025,0.5041861895231025,0.5041861895231025
16.75,0.1991273632746598,0.311612770733551,0.1991273632746598,0.311612770733551
17.0,0.053149357210306,0.053149357210306,0.053149357210306,0.053149357210306
