Frequency_Hz,Amplitude
0.0,8.60949135023799
0.18653846153846154,0.49821322373278143
0.3730769230769231,0.6509425919046926
0.5596153846153846,0.3312716407486892
0.7461538461538462,0.1360654940231302
0.9326923076923077,0.8168347205874334
1.1192307692307693,0.45711810046914503
1.3057692307692308,0.2785052887808558
1.4923076923076923,0.38982324348996295
1.6788461538461539,0.2755072382287193
1.8653846153846154,0.8195294617251684
2.051923076923077,0.5870821421555248
2.2384615384615385,0.38913363535787704
2.425,0.7045212572344933
2.6115384615384616,0.4636564475586903
2.7980769230769234,0.8104743885808848
2.9846153846153847,0.17674423521331095
3.171153846153846,0.46645166392534715
3.3576923076923078,0.3409882148890937
3.5442307692307695,0.36258440766954253
3.730769230769231,0.623793834017886
3.917307692307692,0.3901948774366118
4.103846153846154,0.44344200251786114
4.290384615384616,0.566852328321199
4.476923076923077,0.08724894232058548
4.663461538461538,0.38353465895056754
4.85,0.5518628780859864
5.036538461538462,0.9622746462422187
5.223076923076923,0.6418807024093117
5.4096153846153845,0.26204027831269505
5.596153846153847,0.3790564586716617
5.782692307692308,0.42417243830836426
5.969230769230769,0.04119645153247097
6.155769230769231,0.12348875550857281
6.342307692307692,0.1742103048104065
6.528846153846154,0.4616080001507997
6.7153846153846155,0.6580162622635164
6.901923076923077,0.6675155543985837
7.088461538461539,0.5542723123667498
7.275,0.21862426135891988
7.461538461538462,0.589955445117459
7.648076923076923,0.3855676360929404
7.834615384615384,0.6365809397475533
8.021153846153846,0.3982818069429187
8.207692307692309,0.303890820604816
8.39423076923077,0.2362037898266534
8.580769230769231,0.2851381079637293
8.767307692307693,0.7355992905828281
8.953846153846154,0.6277482307473493
9.140384615384615,0.2494396796521351
9.326923076923077,0.34824706957325213
9.513461538461538,0.13744373248333386
9.7,0.40068198853203973
9.886538461538462,0.47012389823080125
10.073076923076924,0.13977367615999992
10.259615384615385,0.34191491959857284
10.446153846153846,0.11479834419167156
10.632692307692308,0.5066019242409774
10.819230769230769,0.4368163159428662
11.00576923076923,0.16272724640204067
11.192307692307693,0.6244480202461056
11.378846153846155,0.15251095017892446
11.565384615384616,0.8010352988506653
11.751923076923077,0.9293371175778156
11.938461538461539,0.15741907354728146
12.125,0.3122374968503779
12.311538461538461,0.3057598262692799
12.498076923076923,0.18919486023453974
12.684615384615384,0.18764102610524486
12.871153846153847,0.1409020939356379
13.057692307692308,0.5738960001158004
13.24423076923077,0.16644251150003403
13.430769230769231,0.21859412229722447
13.617307692307692,0.4942403573511926
13.803846153846154,0.379922822037872
13.990384615384615,0.4909972226443371
14.176923076923078,0.11082005958613518
14.36346153846154,0.18187719619999038
14.55,0.2921739738757337
14.736538461538462,0.5186798098122408
14.923076923076923,0.28336687240236136
15.109615384615385,0.4817390841206279
15.296153846153846,0.319275167162302
15.482692307692307,0.38844273785031774
15.669230769230769,0.43169054519909666
15.855769230769232,0.3272312768709874
16.04230769230769,0.5383851594932368
16.228846153846153,0.18984552941441146
16.415384615384617,0.5775744441978172
16.60192307692308,0.18463206786677597
16.78846153846154,0.2976096060948477
16.975,0.4750821014424116
17.161538461538463,0.41926899316632205
17.348076923076924,0.3211046676144349
17.534615384615385,0.3705786200927189
17.721153846153847,0.33678282614723165
17.907692307692308,0.46553486026381824
18.09423076923077,0.45570402920843217
18.28076923076923,0.3033706127305303
18.467307692307692,0.3508980432307514
18.653846153846153,0.3901571940718141
18.840384615384615,0.36474604958614504
19.026923076923076,0.13321585503595873
19.213461538461537,0.25788706313111553
19.4,0.5004251468433418
19.586538461538463,0.4429276223180468
19.773076923076925,0.22051819027161082
19.959615384615386,0.6519510525782429
20.146153846153847,0.593662062703171
20.33269230769231,0.04900002290663834
20.51923076923077,0.3340060403173131
20.70576923076923,0.6712892614336524
20.892307692307693,0.3661178002456376
21.078846153846154,0.15623017372917092
21.265384615384615,0.6220305629425418
21.451923076923077,1.003473817235039
21.638461538461538,0.4349671351153698
21.825,0.5250083297374301
22.01153846153846,0.11798688201477157
22.198076923076922,0.6732439568174641
22.384615384615387,0.5457976353395141
22.571153846153848,0.4914317105868636
22.75769230769231,0.15375682387476944
22.94423076923077,0.28656974637831634
23.130769230769232,0.25591570585437684
23.317307692307693,0.10137852772174404
23.503846153846155,0.4723735087664974
23.690384615384616,0.8989934217343782
23.876923076923077,0.43585216499871643
24.06346153846154,0.18372192423168396
24.25,0.1807619105999789
24.43653846153846,0.496860485616624
24.623076923076923,0.4940057550001273
24.809615384615384,0.33051097826692005
24.996153846153845,0.382058177937988
25.182692307692307,0.31221938193897597
25.369230769230768,0.46914817631691785
25.555769230769233,0.5153715090914142
25.742307692307694,0.6364651541609411
25.928846153846155,0.4916078760388348
26.115384615384617,1.1687473816534906
26.301923076923078,0.28788509771977094
26.48846153846154,0.3972395233066005
26.675,0.6699687645592817
26.861538461538462,1.0882742721644776
27.048076923076923,0.20576633191385307
27.234615384615385,0.4512900497933502
27.421153846153846,0.2813347924340818
27.607692307692307,0.8356486651658502
27.79423076923077,0.5972387632120387
27.98076923076923,0.47938301185922394
28.16730769230769,0.26629157133662207
28.353846153846156,0.08624478950361485
28.540384615384617,0.6202266003930039
28.72692307692308,0.4690619668596135
28.91346153846154,0.14708739916710625
29.1,0.1411497104304297
29.286538461538463,0.3475955740601054
29.473076923076924,0.31743163049792683
29.659615384615385,0.18322395947024672
29.846153846153847,0.3132514624326868
30.032692307692308,0.5914042935459659
30.21923076923077,0.2496235964877481
30.40576923076923,0.37269930353365266
30.592307692307692,0.3147750690301912
30.778846153846153,0.09265609598932928
30.965384615384615,0.21146020507177635
31.151923076923076,0.33374119192764445
31.338461538461537,0.8214879464627955
31.525000000000002,0.43397970635809197
31.711538461538463,0.569645425338849
31.898076923076925,0.570844067439981
32.08461538461538,0.9683450095884136
32.271153846153844,0.6577843796911812
32.457692307692305,0.2060308406046938
32.64423076923077,0.3246446549715095
32.830769230769235,0.5607396835226756
33.017307692307696,0.38482489008958914
33.20384615384616,0.3746608798728986
33.39038461538462,0.6071873316092985
33.57692307692308,0.46163171718176216
33.76346153846154,0.5493850391505931
33.95,0.41946788621698694
34.136538461538464,0.2548422918372626
34.323076923076925,0.41493351796881794
34.50961538461539,0.33972857764426895
34.69615384615385,0.7297570264446557
34.88269230769231,0.7156658060062671
35.06923076923077,0.5607247576495765
35.25576923076923,0.34486794650675456
35.44230769230769,0.1440003759422477
35.628846153846155,0.25225831465071796
35.815384615384616,0.3586913988050591
36.00192307692308,0.20241766148320992
36.18846153846154,0.31416793888731653
36.375,0.4255387414395904
36.56153846153846,0.32571884752364477
36.74807692307692,0.28307431750287126
36.934615384615384,0.4637342896130704
37.121153846153845,0.46813611495764373
37.30769230769231,0.20590383406449927
37.49423076923077,0.5321963624044276
37.68076923076923,0.2210139924550231
37.86730769230769,0.47109259450550983
38.05384615384615,0.2874467746868012
38.24038461538461,0.42037844690830584
38.426923076923075,0.658221287379212
38.613461538461536,0.413762386458861
38.8,0.4284108123264839
38.986538461538466,0.2913821747225996
39.17307692307693,0.316832350609816
39.35961538461539,0.7560352810341144
39.54615384615385,0.3656310783835343
39.73269230769231,0.525714900536328
39.91923076923077,0.3938896566769412
40.10576923076923,0.3616818021269586
40.292307692307695,0.14896057582709568
40.478846153846156,0.2787077710914553
40.66538461538462,0.35682052941936143
40.85192307692308,0.19816883096358298
41.03846153846154,0.286470448556149
41.225,0.24096831176936484
41.41153846153846,0.3719303673039736
41.598076923076924,0.3129332946798343
41.784615384615385,0.40605428776888675
41.97115384615385,0.384450520314873
42.15769230769231,0.08048100445568364
42.34423076923077,0.2125352224617509
42.53076923076923,0.43524655390381417
42.71730769230769,0.36857410858678896
42.90384615384615,0.3310614145770675
43.090384615384615,0.4211555754378231
43.276923076923076,0.7899731863141362
43.46346153846154,0.1609175909599909
43.65,0.5329921613876665
43.83653846153846,0.6040120178744501
44.02307692307692,0.30370217196568916
44.20961538461538,0.17085067873964022
44.396153846153844,0.15685198772138617
44.582692307692305,0.39718542150045094
44.769230769230774,0.3680320109536593
44.955769230769235,0.26978478684126583
45.142307692307696,0.31337924210335627
45.32884615384616,0.5277971592214163
45.51538461538462,0.5539807656391564
45.70192307692308,0.2939019501191376
45.88846153846154,0.48388888738384483
46.075,0.9216200554122375
46.261538461538464,0.23156148607687344
46.448076923076925,0.4316068463285022
46.63461538461539,0.13706999954434013
46.82115384615385,0.28360030310307627
47.00769230769231,0.7474696193413337
47.19423076923077,0.6887200830028536
47.38076923076923,0.45083619093127797
47.56730769230769,0.5054690583685775
47.753846153846155,0.33930900068206865
47.940384615384616,0.28652614086380396
48.12692307692308,0.4837046908698356
48.31346153846154,0.3170653230342566
48.5,0.5300264931252868
48.68653846153846,0.3610116941477814
48.87307692307692,0.5003213361322713
49.059615384615384,0.69589906747959
49.246153846153845,0.5165310901893102
49.43269230769231,0.646557463638415
49.61923076923077,0.6695965583676387
49.80576923076923,0.5114429432612202
49.99230769230769,0.9975138174328585
50.17884615384615,0.7047160776111526
50.36538461538461,0.7304035046875326
50.551923076923075,0.7284154378684273
50.738461538461536,0.7130536892386433
50.925000000000004,0.4894200571235977
51.111538461538466,0.4356038660121154
51.29807692307693,0.39434160756291475
51.48461538461539,0.51566531922134
51.67115384615385,0.10808012658406765
51.85769230769231,0.5915962337090707
52.04423076923077,0.5101658612971463
52.23076923076923,0.5164277068423435
52.417307692307695,0.5619234767572534
52.603846153846156,0.2775189606393502
52.79038461538462,0.16078866262551939
52.97692307692308,0.5649309721306796
53.16346153846154,0.5641905521595598
53.35,0.3627445243409667
53.53653846153846,0.42473080474030994
53.723076923076924,0.4129154687854037
53.909615384615385,0.4525139765823488
54.09615384615385,0.3571415782370573
54.28269230769231,0.2573642044424146
54.46923076923077,0.5166170089793632
54.65576923076923,0.3386558112044553
54.84230769230769,0.490043303238895
55.02884615384615,0.5818687756266198
55.215384615384615,0.35398131285378603
55.401923076923076,0.4327000706905379
55.58846153846154,0.47438644918727463
55.775,0.0466871899611428
55.96153846153846,0.3984953061614846
56.14807692307692,0.41063929949277517
56.33461538461538,0.34187121228035
56.521153846153844,0.8001883649427106
56.70769230769231,0.7975612458001834
56.894230769230774,0.46085881195689976
57.080769230769235,0.6441461214692104
57.267307692307696,0.2227852571391964
57.45384615384616,0.4253204650533967
57.64038461538462,0.30475204793714317
57.82692307692308,0.4649250558870811
58.01346153846154,0.23153175717570723
58.2,0.34312334778597936
58.386538461538464,0.3040594187960602
58.573076923076925,0.37875426178267
58.75961538461539,0.43759257487612585
58.94615384615385,0.10468354050919237
59.13269230769231,0.2828939688372173
59.31923076923077,0.4479878099658199
59.50576923076923,0.4668409071066179
59.69230769230769,0.4575503386542144
59.878846153846155,0.6615719376519004
60.065384615384616,0.3781021207498978
60.25192307692308,0.1517024506356328
60.43846153846154,0.2697414339614903
60.625,0.1865844898912755
60.81153846153846,0.21071597740363032
